state,sex,c34_site,age_group,num_cases,person_years
Oregon,1,97,3,0,618258
Oregon,1,97,4,0,628278
Oregon,1,97,5,0,679184
Oregon,1,97,6,0,707814
Oregon,1,97,7,0,711893
Oregon,1,97,8,0,681641
Oregon,1,97,9,0,651017
Oregon,1,97,10,0,636452
Oregon,1,97,11,0,642734
Oregon,1,97,12,2,662164
Oregon,1,97,13,0,644029
Oregon,1,97,14,2,552457
Oregon,1,97,15,2,383490
Oregon,1,97,16,2,248156
Oregon,1,97,17,1,159025
Oregon,1,97,18,0,149703
Oregon,1,97,19,0,0
Oregon,2,97,1,0,565375
Oregon,2,97,2,0,593021
Oregon,2,97,3,0,591423
Oregon,2,97,4,0,597165
Oregon,2,97,5,0,653505
Oregon,2,97,6,0,686036
Oregon,2,97,7,0,701265
Oregon,2,97,8,1,669128
Oregon,2,97,9,1,632487
Oregon,2,97,10,0,626420
Oregon,2,97,11,0,659592
Oregon,2,97,12,0,707378
Oregon,2,97,13,0,698442
Oregon,2,97,14,2,597524
Oregon,2,97,15,0,423888
Oregon,2,97,16,0,287803
Oregon,2,97,17,0,206386
Oregon,2,97,18,0,265518
Oregon,2,97,19,0,0
Oregon,1,98,1,0,596157
Oregon,1,98,2,0,620297
Oregon,1,98,3,0,618258
Oregon,1,98,4,0,628278
Oregon,1,98,5,0,679184
Oregon,1,98,6,0,707814
Oregon,1,98,7,0,711893
Oregon,1,98,8,0,681641
Oregon,1,98,9,0,651017
Oregon,1,98,10,0,636452
Oregon,1,98,11,0,642734
Oregon,1,98,12,0,662164
Oregon,1,98,13,1,644029
Oregon,1,98,14,0,552457
Oregon,1,98,15,2,383490
Oregon,1,98,16,1,248156
Oregon,1,98,17,0,159025
Oregon,1,98,18,0,149703
Oregon,1,98,19,0,0
Oregon,2,98,1,0,565375
Oregon,2,98,2,0,593021
Oregon,2,98,3,0,591423
Oregon,2,98,4,0,597165
Oregon,2,98,5,0,653505
Oregon,2,98,6,0,686036
Oregon,2,98,7,0,701265
Oregon,2,98,8,0,669128
Oregon,2,98,9,0,632487
Oregon,2,98,10,0,626420
Oregon,2,98,11,0,659592
Oregon,2,98,12,0,707378
Oregon,2,98,13,0,698442
Oregon,2,98,14,0,597524
Oregon,2,98,15,1,423888
Oregon,2,98,16,1,287803
Oregon,2,98,17,1,206386
Oregon,2,98,18,0,265518
Oregon,2,98,19,0,0
Oregon,1,99,1,0,596157
Oregon,1,99,2,0,620297
Oregon,1,99,3,0,618258
Oregon,1,99,4,0,628278
Oregon,1,99,5,0,679184
Oregon,1,99,6,0,707814
Oregon,1,99,7,0,711893
Oregon,1,99,8,0,681641
Oregon,1,99,9,0,651017
Oregon,1,99,10,5,636452
Oregon,1,99,11,12,642734
Oregon,1,99,12,33,662164
Oregon,1,99,13,69,644029
Oregon,1,99,14,106,552457
Oregon,1,99,15,135,383490
Oregon,1,99,16,130,248156
Oregon,1,99,17,114,159025
Oregon,1,99,18,222,149703
Oregon,1,99,19,0,0
Oregon,2,99,1,0,565375
Oregon,2,99,2,0,593021
Oregon,2,99,3,0,591423
Oregon,2,99,4,0,597165
Oregon,2,99,5,0,653505
Oregon,2,99,6,0,686036
Oregon,2,99,7,0,701265
Oregon,2,99,8,0,669128
Oregon,2,99,9,2,632487
Oregon,2,99,10,5,626420
Oregon,2,99,11,14,659592
Oregon,2,99,12,21,707378
Oregon,2,99,13,53,698442
Oregon,2,99,14,93,597524
Oregon,2,99,15,141,423888
Oregon,2,99,16,153,287803
Oregon,2,99,17,159,206386
Oregon,2,99,18,261,265518
Oregon,2,99,19,0,0
Oregon,1,100,1,0,596157
Oregon,1,100,2,0,620297
Oregon,1,100,3,0,618258
Oregon,1,100,4,0,628278
Oregon,1,100,5,0,679184
Oregon,1,100,6,1,707814
Oregon,1,100,7,1,711893
Oregon,1,100,8,0,681641
Oregon,1,100,9,1,651017
Oregon,1,100,10,7,636452
Oregon,1,100,11,11,642734
Oregon,1,100,12,29,662164
Oregon,1,100,13,38,644029
Oregon,1,100,14,52,552457
Oregon,1,100,15,45,383490
Oregon,1,100,16,14,248156
Oregon,1,100,17,19,159025
Oregon,1,100,18,15,149703
Oregon,1,100,19,0,0
Oregon,2,100,1,0,565375
Oregon,2,100,2,1,593021
Oregon,2,100,3,0,591423
Oregon,2,100,4,0,597165
Oregon,2,100,5,0,653505
Oregon,2,100,6,3,686036
Oregon,2,100,7,2,701265
Oregon,2,100,8,0,669128
Oregon,2,100,9,0,632487
Oregon,2,100,10,4,626420
Oregon,2,100,11,14,659592
Oregon,2,100,12,20,707378
Oregon,2,100,13,27,698442
Oregon,2,100,14,30,597524
Oregon,2,100,15,46,423888
Oregon,2,100,16,32,287803
Oregon,2,100,17,20,206386
Oregon,2,100,18,13,265518
Oregon,2,100,19,0,0
Oregon,1,101,1,0,596157
Oregon,1,101,2,0,620297
Oregon,1,101,3,0,618258
Oregon,1,101,4,0,628278
Oregon,1,101,5,1,679184
Oregon,1,101,6,1,707814
Oregon,1,101,7,1,711893
Oregon,1,101,8,7,681641
Oregon,1,101,9,24,651017
Oregon,1,101,10,45,636452
Oregon,1,101,11,113,642734
Oregon,1,101,12,302,662164
Oregon,1,101,13,458,644029
Oregon,1,101,14,629,552457
Oregon,1,101,15,688,383490
Oregon,1,101,16,540,248156
Oregon,1,101,17,344,159025
Oregon,1,101,18,226,149703
Oregon,1,101,19,0,0
Oregon,2,101,1,0,565375
Oregon,2,101,2,0,593021
Oregon,2,101,3,0,591423
Oregon,2,101,4,0,597165
Oregon,2,101,5,0,653505
Oregon,2,101,6,4,686036
Oregon,2,101,7,2,701265
Oregon,2,101,8,7,669128
Oregon,2,101,9,27,632487
Oregon,2,101,10,40,626420
Oregon,2,101,11,126,659592
Oregon,2,101,12,275,707378
Oregon,2,101,13,424,698442
Oregon,2,101,14,533,597524
Oregon,2,101,15,615,423888
Oregon,2,101,16,537,287803
Oregon,2,101,17,362,206386
Oregon,2,101,18,247,265518
Oregon,2,101,19,0,0
Oregon,1,102,1,0,596157
Oregon,1,102,2,0,620297
Oregon,1,102,3,0,618258
Oregon,1,102,4,0,628278
Oregon,1,102,5,1,679184
Oregon,1,102,6,0,707814
Oregon,1,102,7,0,711893
Oregon,1,102,8,2,681641
Oregon,1,102,9,1,651017
Oregon,1,102,10,5,636452
Oregon,1,102,11,15,642734
Oregon,1,102,12,15,662164
Oregon,1,102,13,36,644029
Oregon,1,102,14,42,552457
Oregon,1,102,15,65,383490
Oregon,1,102,16,48,248156
Oregon,1,102,17,30,159025
Oregon,1,102,18,17,149703
Oregon,1,102,19,0,0
Oregon,2,102,1,0,565375
Oregon,2,102,2,0,593021
Oregon,2,102,3,0,591423
Oregon,2,102,4,0,597165
Oregon,2,102,5,0,653505
Oregon,2,102,6,0,686036
Oregon,2,102,7,0,701265
Oregon,2,102,8,2,669128
Oregon,2,102,9,4,632487
Oregon,2,102,10,5,626420
Oregon,2,102,11,24,659592
Oregon,2,102,12,25,707378
Oregon,2,102,13,33,698442
Oregon,2,102,14,68,597524
Oregon,2,102,15,53,423888
Oregon,2,102,16,53,287803
Oregon,2,102,17,30,206386
Oregon,2,102,18,22,265518
Oregon,2,102,19,0,0
Oregon,1,103,1,0,596157
Oregon,1,103,2,0,620297
Oregon,1,103,3,1,618258
Oregon,1,103,4,0,628278
Oregon,1,103,5,1,679184
Oregon,1,103,6,1,707814
Oregon,1,103,7,1,711893
Oregon,1,103,8,3,681641
Oregon,1,103,9,8,651017
Oregon,1,103,10,22,636452
Oregon,1,103,11,41,642734
Oregon,1,103,12,126,662164
Oregon,1,103,13,199,644029
Oregon,1,103,14,305,552457
Oregon,1,103,15,305,383490
Oregon,1,103,16,278,248156
Oregon,1,103,17,208,159025
Oregon,1,103,18,165,149703
Oregon,1,103,19,0,0
Oregon,2,103,1,0,565375
Oregon,2,103,2,0,593021
Oregon,2,103,3,0,591423
Oregon,2,103,4,0,597165
Oregon,2,103,5,1,653505
Oregon,2,103,6,2,686036
Oregon,2,103,7,2,701265
Oregon,2,103,8,3,669128
Oregon,2,103,9,14,632487
Oregon,2,103,10,22,626420
Oregon,2,103,11,52,659592
Oregon,2,103,12,124,707378
Oregon,2,103,13,244,698442
Oregon,2,103,14,306,597524
Oregon,2,103,15,377,423888
Oregon,2,103,16,310,287803
Oregon,2,103,17,243,206386
Oregon,2,103,18,142,265518
Oregon,2,103,19,0,0
Oregon,1,104,1,0,596157
Oregon,1,104,2,0,620297
Oregon,1,104,3,0,618258
Oregon,1,104,4,0,628278
Oregon,1,104,5,0,679184
Oregon,1,104,6,0,707814
Oregon,1,104,7,0,711893
Oregon,1,104,8,1,681641
Oregon,1,104,9,3,651017
Oregon,1,104,10,19,636452
Oregon,1,104,11,45,642734
Oregon,1,104,12,96,662164
Oregon,1,104,13,183,644029
Oregon,1,104,14,225,552457
Oregon,1,104,15,239,383490
Oregon,1,104,16,200,248156
Oregon,1,104,17,177,159025
Oregon,1,104,18,214,149703
Oregon,1,104,19,0,0
Oregon,2,104,1,0,565375
Oregon,2,104,2,0,593021
Oregon,2,104,3,0,591423
Oregon,2,104,4,0,597165
Oregon,2,104,5,2,653505
Oregon,2,104,6,0,686036
Oregon,2,104,7,1,701265
Oregon,2,104,8,1,669128
Oregon,2,104,9,4,632487
Oregon,2,104,10,16,626420
Oregon,2,104,11,49,659592
Oregon,2,104,12,100,707378
Oregon,2,104,13,142,698442
Oregon,2,104,14,196,597524
Oregon,2,104,15,230,423888
Oregon,2,104,16,212,287803
Oregon,2,104,17,200,206386
Oregon,2,104,18,263,265518
Oregon,2,104,19,0,0
Rhode_Island,1,91,1,0,140251
Rhode_Island,1,91,2,0,146028
Rhode_Island,1,91,3,0,155098
Rhode_Island,1,91,4,0,183458
Rhode_Island,1,91,5,2,204216
Rhode_Island,1,91,6,1,188703
Rhode_Island,1,91,7,4,168112
Rhode_Island,1,91,8,3,152934
Rhode_Island,1,91,9,18,154507
Rhode_Island,1,91,10,39,173415
Rhode_Island,1,91,11,100,188005
Rhode_Island,1,91,12,218,185927
Rhode_Island,1,91,13,302,159577
Rhode_Island,1,91,14,406,128798
Rhode_Island,1,91,15,411,88942
Rhode_Island,1,91,16,317,58350
Rhode_Island,1,91,17,255,42192
Rhode_Island,1,91,18,219,44699
Rhode_Island,1,91,19,0,0
Rhode_Island,2,91,1,0,133646
Rhode_Island,2,91,2,0,139333
Rhode_Island,2,91,3,0,147433
Rhode_Island,2,91,4,1,184612
Rhode_Island,2,91,5,0,199547
Rhode_Island,2,91,6,1,180775
Rhode_Island,2,91,7,2,166020
Rhode_Island,2,91,8,9,154820
Rhode_Island,2,91,9,14,160154
Rhode_Island,2,91,10,40,184118
Rhode_Island,2,91,11,134,202338
Rhode_Island,2,91,12,256,201628
Rhode_Island,2,91,13,284,174855
Rhode_Island,2,91,14,377,142745
Rhode_Island,2,91,15,441,105450
Rhode_Island,2,91,16,368,77741
Rhode_Island,2,91,17,272,64438
Rhode_Island,2,91,18,254,96660
Rhode_Island,2,91,19,0,0
Rhode_Island,1,92,1,0,140251
Rhode_Island,1,92,2,0,146028
Rhode_Island,1,92,3,0,155098
Rhode_Island,1,92,4,0,183458
Rhode_Island,1,92,5,1,204216
Rhode_Island,1,92,6,0,188703
Rhode_Island,1,92,7,0,168112
Rhode_Island,1,92,8,0,152934
Rhode_Island,1,92,9,3,154507
Rhode_Island,1,92,10,7,173415
Rhode_Island,1,92,11,13,188005
Rhode_Island,1,92,12,50,185927
Rhode_Island,1,92,13,68,159577
Rhode_Island,1,92,14,99,128798
Rhode_Island,1,92,15,103,88942
Rhode_Island,1,92,16,84,58350
Rhode_Island,1,92,17,51,42192
Rhode_Island,1,92,18,30,44699
Rhode_Island,1,92,19,0,0
Rhode_Island,2,92,1,0,133646
Rhode_Island,2,92,2,0,139333
Rhode_Island,2,92,3,0,147433
Rhode_Island,2,92,4,0,184612
Rhode_Island,2,92,5,0,199547
Rhode_Island,2,92,6,0,180775
Rhode_Island,2,92,7,0,166020
Rhode_Island,2,92,8,0,154820
Rhode_Island,2,92,9,2,160154
Rhode_Island,2,92,10,6,184118
Rhode_Island,2,92,11,8,202338
Rhode_Island,2,92,12,30,201628
Rhode_Island,2,92,13,37,174855
Rhode_Island,2,92,14,53,142745
Rhode_Island,2,92,15,81,105450
Rhode_Island,2,92,16,74,77741
Rhode_Island,2,92,17,38,64438
Rhode_Island,2,92,18,27,96660
Rhode_Island,2,92,19,0,0
Rhode_Island,1,93,1,0,140251
Rhode_Island,1,93,2,0,146028
Rhode_Island,1,93,3,0,155098
Rhode_Island,1,93,4,0,183458
Rhode_Island,1,93,5,0,204216
Rhode_Island,1,93,6,0,188703
Rhode_Island,1,93,7,1,168112
Rhode_Island,1,93,8,2,152934
Rhode_Island,1,93,9,7,154507
Rhode_Island,1,93,10,17,173415
Rhode_Island,1,93,11,54,188005
Rhode_Island,1,93,12,103,185927
Rhode_Island,1,93,13,140,159577
Rhode_Island,1,93,14,178,128798
Rhode_Island,1,93,15,179,88942
Rhode_Island,1,93,16,137,58350
Rhode_Island,1,93,17,103,42192
Rhode_Island,1,93,18,63,44699
Rhode_Island,1,93,19,0,0
Rhode_Island,2,93,1,0,133646
Rhode_Island,2,93,2,0,139333
Rhode_Island,2,93,3,0,147433
Rhode_Island,2,93,4,0,184612
Rhode_Island,2,93,5,0,199547
Rhode_Island,2,93,6,1,180775
Rhode_Island,2,93,7,2,166020
Rhode_Island,2,93,8,4,154820
Rhode_Island,2,93,9,8,160154
Rhode_Island,2,93,10,19,184118
Rhode_Island,2,93,11,86,202338
Rhode_Island,2,93,12,147,201628
Rhode_Island,2,93,13,165,174855
Rhode_Island,2,93,14,189,142745
Rhode_Island,2,93,15,240,105450
Rhode_Island,2,93,16,185,77741
Rhode_Island,2,93,17,139,64438
Rhode_Island,2,93,18,99,96660
Rhode_Island,2,93,19,0,0
Rhode_Island,1,94,1,0,140251
Rhode_Island,1,94,2,0,146028
Rhode_Island,1,94,3,0,155098
Rhode_Island,1,94,4,0,183458
Rhode_Island,1,94,5,0,204216
Rhode_Island,1,94,6,0,188703
Rhode_Island,1,94,7,0,168112
Rhode_Island,1,94,8,0,152934
Rhode_Island,1,94,9,4,154507
Rhode_Island,1,94,10,5,173415
Rhode_Island,1,94,11,10,188005
Rhode_Island,1,94,12,22,185927
Rhode_Island,1,94,13,32,159577
Rhode_Island,1,94,14,60,128798
Rhode_Island,1,94,15,56,88942
Rhode_Island,1,94,16,33,58350
Rhode_Island,1,94,17,21,42192
Rhode_Island,1,94,18,10,44699
Rhode_Island,1,94,19,0,0
Rhode_Island,2,94,1,0,133646
Rhode_Island,2,94,2,0,139333
Rhode_Island,2,94,3,0,147433
Rhode_Island,2,94,4,0,184612
Rhode_Island,2,94,5,0,199547
Rhode_Island,2,94,6,0,180775
Rhode_Island,2,94,7,0,166020
Rhode_Island,2,94,8,1,154820
Rhode_Island,2,94,9,1,160154
Rhode_Island,2,94,10,7,184118
Rhode_Island,2,94,11,17,202338
Rhode_Island,2,94,12,40,201628
Rhode_Island,2,94,13,37,174855
Rhode_Island,2,94,14,57,142745
Rhode_Island,2,94,15,58,105450
Rhode_Island,2,94,16,34,77741
Rhode_Island,2,94,17,29,64438
Rhode_Island,2,94,18,16,96660
Rhode_Island,2,94,19,0,0
Rhode_Island,1,95,1,0,140251
Rhode_Island,1,95,2,0,146028
Rhode_Island,1,95,3,0,155098
Rhode_Island,1,95,4,0,183458
Rhode_Island,1,95,5,0,204216
Rhode_Island,1,95,6,0,188703
Rhode_Island,1,95,7,0,168112
Rhode_Island,1,95,8,0,152934
Rhode_Island,1,95,9,0,154507
Rhode_Island,1,95,10,2,173415
Rhode_Island,1,95,11,3,188005
Rhode_Island,1,95,12,9,185927
Rhode_Island,1,95,13,7,159577
Rhode_Island,1,95,14,11,128798
Rhode_Island,1,95,15,13,88942
Rhode_Island,1,95,16,11,58350
Rhode_Island,1,95,17,17,42192
Rhode_Island,1,95,18,19,44699
Rhode_Island,1,95,19,0,0
Rhode_Island,2,95,1,0,133646
Rhode_Island,2,95,2,0,139333
Rhode_Island,2,95,3,0,147433
Rhode_Island,2,95,4,0,184612
Rhode_Island,2,95,5,0,199547
Rhode_Island,2,95,6,0,180775
Rhode_Island,2,95,7,0,166020
Rhode_Island,2,95,8,0,154820
Rhode_Island,2,95,9,0,160154
Rhode_Island,2,95,10,1,184118
Rhode_Island,2,95,11,0,202338
Rhode_Island,2,95,12,2,201628
Rhode_Island,2,95,13,2,174855
Rhode_Island,2,95,14,13,142745
Rhode_Island,2,95,15,10,105450
Rhode_Island,2,95,16,16,77741
Rhode_Island,2,95,17,13,64438
Rhode_Island,2,95,18,33,96660
Rhode_Island,2,95,19,0,0
Rhode_Island,1,96,1,0,140251
Rhode_Island,1,96,2,0,146028
Rhode_Island,1,96,3,0,155098
Rhode_Island,1,96,4,0,183458
Rhode_Island,1,96,5,0,204216
Rhode_Island,1,96,6,1,188703
Rhode_Island,1,96,7,3,168112
Rhode_Island,1,96,8,1,152934
Rhode_Island,1,96,9,3,154507
Rhode_Island,1,96,10,7,173415
Rhode_Island,1,96,11,16,188005
Rhode_Island,1,96,12,29,185927
Rhode_Island,1,96,13,40,159577
Rhode_Island,1,96,14,43,128798
Rhode_Island,1,96,15,41,88942
Rhode_Island,1,96,16,30,58350
Rhode_Island,1,96,17,29,42192
Rhode_Island,1,96,18,23,44699
Rhode_Island,1,96,19,0,0
Rhode_Island,2,96,1,0,133646
Rhode_Island,2,96,2,0,139333
Rhode_Island,2,96,3,0,147433
Rhode_Island,2,96,4,1,184612
Rhode_Island,2,96,5,0,199547
Rhode_Island,2,96,6,0,180775
Rhode_Island,2,96,7,0,166020
Rhode_Island,2,96,8,3,154820
Rhode_Island,2,96,9,2,160154
Rhode_Island,2,96,10,6,184118
Rhode_Island,2,96,11,18,202338
Rhode_Island,2,96,12,31,201628
Rhode_Island,2,96,13,33,174855
Rhode_Island,2,96,14,37,142745
Rhode_Island,2,96,15,39,105450
Rhode_Island,2,96,16,38,77741
Rhode_Island,2,96,17,23,64438
Rhode_Island,2,96,18,13,96660
Rhode_Island,2,96,19,0,0
Rhode_Island,1,97,1,0,140251
Rhode_Island,1,97,2,0,146028
Rhode_Island,1,97,3,0,155098
Rhode_Island,1,97,4,0,183458
Rhode_Island,1,97,5,0,204216
Rhode_Island,1,97,6,0,188703
Rhode_Island,1,97,7,0,168112
Rhode_Island,1,97,8,0,152934
Rhode_Island,1,97,9,0,154507
Rhode_Island,1,97,10,0,173415
Rhode_Island,1,97,11,0,188005
Rhode_Island,1,97,12,1,185927
Rhode_Island,1,97,13,0,159577
Rhode_Island,1,97,14,0,128798
Rhode_Island,1,97,15,2,88942
Rhode_Island,1,97,16,0,58350
Rhode_Island,1,97,17,0,42192
Rhode_Island,1,97,18,0,44699
Rhode_Island,1,97,19,0,0
Rhode_Island,2,97,1,0,133646
Rhode_Island,2,97,2,0,139333
Rhode_Island,2,97,3,0,147433
Rhode_Island,2,97,4,0,184612
Rhode_Island,2,97,5,0,199547
Rhode_Island,2,97,6,0,180775
Rhode_Island,2,97,7,0,166020
Rhode_Island,2,97,8,1,154820
Rhode_Island,2,97,9,1,160154
Rhode_Island,2,97,10,0,184118
Rhode_Island,2,97,11,0,202338
Rhode_Island,2,97,12,0,201628
Rhode_Island,2,97,13,0,174855
Rhode_Island,2,97,14,1,142745
Rhode_Island,2,97,15,0,105450
Rhode_Island,2,97,16,0,77741
Rhode_Island,2,97,17,0,64438
Rhode_Island,2,97,18,0,96660
Rhode_Island,2,97,19,0,0
Rhode_Island,1,98,1,0,140251
Rhode_Island,1,98,2,0,146028
Rhode_Island,1,98,3,0,155098
Rhode_Island,1,98,4,0,183458
Rhode_Island,1,98,5,1,204216
Rhode_Island,1,98,6,0,188703
Rhode_Island,1,98,7,0,168112
Rhode_Island,1,98,8,0,152934
Rhode_Island,1,98,9,0,154507
Rhode_Island,1,98,10,0,173415
Rhode_Island,1,98,11,1,188005
Rhode_Island,1,98,12,0,185927
Rhode_Island,1,98,13,0,159577
Rhode_Island,1,98,14,0,128798
Rhode_Island,1,98,15,0,88942
Rhode_Island,1,98,16,1,58350
Rhode_Island,1,98,17,0,42192
Rhode_Island,1,98,18,0,44699
Rhode_Island,1,98,19,0,0
Rhode_Island,2,98,1,0,133646
Rhode_Island,2,98,2,0,139333
Rhode_Island,2,98,3,0,147433
Rhode_Island,2,98,4,0,184612
Rhode_Island,2,98,5,0,199547
Rhode_Island,2,98,6,0,180775
Rhode_Island,2,98,7,0,166020
Rhode_Island,2,98,8,0,154820
Rhode_Island,2,98,9,0,160154
Rhode_Island,2,98,10,0,184118
Rhode_Island,2,98,11,0,202338
Rhode_Island,2,98,12,0,201628
Rhode_Island,2,98,13,0,174855
Rhode_Island,2,98,14,1,142745
Rhode_Island,2,98,15,0,105450
Rhode_Island,2,98,16,0,77741
Rhode_Island,2,98,17,0,64438
Rhode_Island,2,98,18,0,96660
Rhode_Island,2,98,19,0,0
Rhode_Island,1,99,1,0,140251
Rhode_Island,1,99,2,0,146028
Rhode_Island,1,99,3,0,155098
Rhode_Island,1,99,4,0,183458
Rhode_Island,1,99,5,0,204216
Rhode_Island,1,99,6,0,188703
Rhode_Island,1,99,7,0,168112
Rhode_Island,1,99,8,0,152934
Rhode_Island,1,99,9,1,154507
Rhode_Island,1,99,10,1,173415
Rhode_Island,1,99,11,3,188005
Rhode_Island,1,99,12,4,185927
Rhode_Island,1,99,13,15,159577
Rhode_Island,1,99,14,15,128798
Rhode_Island,1,99,15,17,88942
Rhode_Island,1,99,16,21,58350
Rhode_Island,1,99,17,34,42192
Rhode_Island,1,99,18,74,44699
Rhode_Island,1,99,19,0,0
Rhode_Island,2,99,1,0,133646
Rhode_Island,2,99,2,0,139333
Rhode_Island,2,99,3,0,147433
Rhode_Island,2,99,4,0,184612
Rhode_Island,2,99,5,0,199547
Rhode_Island,2,99,6,0,180775
Rhode_Island,2,99,7,0,166020
Rhode_Island,2,99,8,0,154820
Rhode_Island,2,99,9,0,160154
Rhode_Island,2,99,10,1,184118
Rhode_Island,2,99,11,5,202338
Rhode_Island,2,99,12,6,201628
Rhode_Island,2,99,13,10,174855
Rhode_Island,2,99,14,26,142745
Rhode_Island,2,99,15,13,105450
Rhode_Island,2,99,16,21,77741
Rhode_Island,2,99,17,30,64438
Rhode_Island,2,99,18,66,96660
Rhode_Island,2,99,19,0,0
Rhode_Island,1,100,1,0,140251
Rhode_Island,1,100,2,0,146028
Rhode_Island,1,100,3,0,155098
Rhode_Island,1,100,4,0,183458
Rhode_Island,1,100,5,0,204216
Rhode_Island,1,100,6,0,188703
Rhode_Island,1,100,7,0,168112
Rhode_Island,1,100,8,0,152934
Rhode_Island,1,100,9,4,154507
Rhode_Island,1,100,10,4,173415
Rhode_Island,1,100,11,3,188005
Rhode_Island,1,100,12,8,185927
Rhode_Island,1,100,13,10,159577
Rhode_Island,1,100,14,15,128798
Rhode_Island,1,100,15,10,88942
Rhode_Island,1,100,16,9,58350
Rhode_Island,1,100,17,6,42192
Rhode_Island,1,100,18,3,44699
Rhode_Island,1,100,19,0,0
Rhode_Island,2,100,1,0,133646
Rhode_Island,2,100,2,0,139333
Rhode_Island,2,100,3,0,147433
Rhode_Island,2,100,4,0,184612
Rhode_Island,2,100,5,0,199547
Rhode_Island,2,100,6,0,180775
Rhode_Island,2,100,7,0,166020
Rhode_Island,2,100,8,1,154820
Rhode_Island,2,100,9,1,160154
Rhode_Island,2,100,10,3,184118
Rhode_Island,2,100,11,3,202338
Rhode_Island,2,100,12,13,201628
Rhode_Island,2,100,13,7,174855
Rhode_Island,2,100,14,9,142745
Rhode_Island,2,100,15,9,105450
Rhode_Island,2,100,16,11,77741
Rhode_Island,2,100,17,6,64438
Rhode_Island,2,100,18,6,96660
Rhode_Island,2,100,19,0,0
Rhode_Island,1,101,1,0,140251
Rhode_Island,1,101,2,0,146028
Rhode_Island,1,101,3,0,155098
Rhode_Island,1,101,4,0,183458
Rhode_Island,1,101,5,1,204216
Rhode_Island,1,101,6,0,188703
Rhode_Island,1,101,7,3,168112
Rhode_Island,1,101,8,1,152934
Rhode_Island,1,101,9,10,154507
Rhode_Island,1,101,10,23,173415
Rhode_Island,1,101,11,62,188005
Rhode_Island,1,101,12,129,185927
Rhode_Island,1,101,13,174,159577
Rhode_Island,1,101,14,214,128798
Rhode_Island,1,101,15,206,88942
Rhode_Island,1,101,16,151,58350
Rhode_Island,1,101,17,118,42192
Rhode_Island,1,101,18,71,44699
Rhode_Island,1,101,19,0,0
Rhode_Island,2,101,1,0,133646
Rhode_Island,2,101,2,0,139333
Rhode_Island,2,101,3,0,147433
Rhode_Island,2,101,4,0,184612
Rhode_Island,2,101,5,0,199547
Rhode_Island,2,101,6,0,180775
Rhode_Island,2,101,7,1,166020
Rhode_Island,2,101,8,4,154820
Rhode_Island,2,101,9,8,160154
Rhode_Island,2,101,10,18,184118
Rhode_Island,2,101,11,75,202338
Rhode_Island,2,101,12,140,201628
Rhode_Island,2,101,13,156,174855
Rhode_Island,2,101,14,206,142745
Rhode_Island,2,101,15,234,105450
Rhode_Island,2,101,16,185,77741
Rhode_Island,2,101,17,124,64438
Rhode_Island,2,101,18,95,96660
Rhode_Island,2,101,19,0,0
Rhode_Island,1,102,1,0,140251
Rhode_Island,1,102,2,0,146028
Rhode_Island,1,102,3,0,155098
Rhode_Island,1,102,4,0,183458
Rhode_Island,1,102,5,0,204216
Rhode_Island,1,102,6,0,188703
Rhode_Island,1,102,7,0,168112
Rhode_Island,1,102,8,0,152934
Rhode_Island,1,102,9,1,154507
Rhode_Island,1,102,10,2,173415
Rhode_Island,1,102,11,5,188005
Rhode_Island,1,102,12,13,185927
Rhode_Island,1,102,13,12,159577
Rhode_Island,1,102,14,18,128798
Rhode_Island,1,102,15,13,88942
Rhode_Island,1,102,16,10,58350
Rhode_Island,1,102,17,6,42192
Rhode_Island,1,102,18,7,44699
Rhode_Island,1,102,19,0,0
Rhode_Island,2,102,1,0,133646
Rhode_Island,2,102,2,0,139333
Rhode_Island,2,102,3,0,147433
Rhode_Island,2,102,4,0,184612
Rhode_Island,2,102,5,0,199547
Rhode_Island,2,102,6,0,180775
Rhode_Island,2,102,7,0,166020
Rhode_Island,2,102,8,0,154820
Rhode_Island,2,102,9,1,160154
Rhode_Island,2,102,10,3,184118
Rhode_Island,2,102,11,11,202338
Rhode_Island,2,102,12,10,201628
Rhode_Island,2,102,13,7,174855
Rhode_Island,2,102,14,13,142745
Rhode_Island,2,102,15,22,105450
Rhode_Island,2,102,16,11,77741
Rhode_Island,2,102,17,14,64438
Rhode_Island,2,102,18,9,96660
Rhode_Island,2,102,19,0,0
Rhode_Island,1,103,1,0,140251
Rhode_Island,1,103,2,0,146028
Rhode_Island,1,103,3,0,155098
Rhode_Island,1,103,4,0,183458
Rhode_Island,1,103,5,1,204216
Rhode_Island,1,103,6,1,188703
Rhode_Island,1,103,7,1,168112
Rhode_Island,1,103,8,1,152934
Rhode_Island,1,103,9,2,154507
Rhode_Island,1,103,10,6,173415
Rhode_Island,1,103,11,18,188005
Rhode_Island,1,103,12,44,185927
Rhode_Island,1,103,13,71,159577
Rhode_Island,1,103,14,101,128798
Rhode_Island,1,103,15,125,88942
Rhode_Island,1,103,16,103,58350
Rhode_Island,1,103,17,80,42192
Rhode_Island,1,103,18,58,44699
Rhode_Island,1,103,19,0,0
Rhode_Island,2,103,1,0,133646
Rhode_Island,2,103,2,0,139333
Rhode_Island,2,103,3,0,147433
Rhode_Island,2,103,4,1,184612
Rhode_Island,2,103,5,0,199547
Rhode_Island,2,103,6,1,180775
Rhode_Island,2,103,7,1,166020
Rhode_Island,2,103,8,3,154820
